order_id,account_id,bank_to,account_to,amount,k_symbol
30252,575,3,62339043,5329.00,0
30253,576,7,71033382,3662.00,3
30254,577,8,92529356,5120.00,3
30255,578,9,9104431,5484.00,3
30256,578,5,6721955,601.00,0
30257,578,5,88757896,17.00,2
30258,578,1,84361481,57.00,0
30259,579,7,19994384,2771.00,3
30260,579,1,61798560,1065.00,0
30261,580,5,18037027,3571.00,3
30262,580,0,27916240,1715.00,0
30263,581,5,62047934,1502.00,3
30264,582,5,94775294,2812.00,3
30266,584,6,76447403,2302.00,3
30267,588,0,29001635,3141.00,3
30268,588,6,81579917,1437.00,0
30269,588,5,40627336,511.00,2
30270,589,3,69257765,5746.00,3
30271,591,11,33145171,2788.00,3
30272,592,11,11703169,1148.00,3
30273,592,6,17637676,460.00,3
30274,594,1,76892024,2054.00,3
30275,595,11,22432470,4702.00,3
30276,597,2,43030637,6135.00,3
30277,598,4,36825537,7781.00,3
30278,599,7,94891345,3118.00,3
30279,599,6,75048130,967.00,0
30280,600,10,6513369,5952.00,3
30281,601,9,62110066,2230.00,3
30282,602,2,11328745,3191.00,3
30283,603,5,46360403,4361.00,3
30284,605,1,93390070,6876.00,3
30285,606,2,87049013,7140.00,3
30286,606,3,57793295,1071.00,0
30287,607,5,5990779,2082.00,3
30288,608,0,57903474,2895.00,3
30289,609,4,28244787,1171.00,3
30290,609,1,14562350,732.00,0
30291,609,4,59537684,67.00,2
30292,611,0,98749815,2284.00,3
30293,612,12,28562253,1936.00,3
30294,614,12,9777558,1664.00,3
30295,615,10,30659657,309.00,3
30296,615,7,63728749,1787.00,0
30297,616,7,38012558,1869.00,3
30298,617,11,41264140,2607.20,1
30299,617,6,8556467,13080.00,3
30300,618,9,52253526,747.00,3
30301,618,11,93719195,3035.00,0
30302,619,12,51829963,1729.00,3
30303,619,0,96250706,6538.00,0
30304,621,3,21300334,366.00,3
30305,621,8,32067704,3043.00,0
30306,622,6,57849115,6255.00,3
30307,622,6,53675001,594.00,0
30308,622,8,46919482,2568.00,2
30309,622,3,23822355,11.00,0
30310,623,9,73409360,419.00,3
30311,623,4,34328079,1653.00,0
30312,625,1,76538800,2607.20,1
30313,625,8,50207537,11457.00,3
30314,626,11,22472965,3639.00,3
30315,627,5,23483765,8228.00,3
30316,627,5,85517316,554.00,1
30317,628,12,24106633,3028.00,3
30318,629,8,91464036,1207.00,3
30319,629,11,2222919,1500.00,3
30320,630,4,662714,2361.00,3
30321,631,3,89184629,2394.00,3
30322,632,7,31188458,842.00,3
30323,632,1,54220384,199.00,0
30324,632,9,95301532,1092.00,2
30325,633,5,56019914,3177.00,3
30327,635,7,12794989,1683.00,3
30328,635,3,86240660,2707.00,0
30329,635,5,117952,2160.00,2
30330,635,10,56503492,1547.00,0
30331,636,12,33446622,3056.00,3
30332,637,0,34624809,1934.00,3
30333,638,8,41244357,2487.00,3
30334,638,0,77634972,4668.00,0
30335,638,3,45651602,873.00,2
30336,639,9,77312248,2046.00,3
30337,640,6,49130755,2891.00,3
30338,641,11,41606414,3330.00,3
30340,644,12,15593272,946.00,3
30341,644,12,19007480,1026.00,0
30342,645,3,25328028,13466.00,3
30343,646,0,34125185,4876.00,3
30344,647,10,41266620,6465.00,3
30345,648,7,81294440,9240.00,3
30346,649,0,90564441,3430.10,1
30347,650,12,70699482,1697.00,3
30348,651,8,14427155,2652.00,3
30349,651,1,54411101,4062.00,0
30350,652,12,56959491,7591.00,3
30351,653,4,52822631,5397.00,3
30352,654,0,49887746,2885.00,3
30353,655,1,91412663,1899.00,3
30354,655,11,48714017,2036.00,0
30355,655,5,32799506,193.00,2
30356,655,4,19362265,341.00,0
30357,656,5,74315947,5477.00,3
30358,657,0,72237545,1066.00,3
30359,657,6,15075981,1862.00,0
30360,658,9,92509448,2703.00,3
30361,659,2,43700408,1833.00,3
30362,659,1,72181445,107.00,0
30363,660,2,56245785,1234.00,3
30364,660,11,50051724,5338.00,0
30367,662,10,32952279,3330.00,3
30370,664,7,7335311,2997.00,3
30371,665,9,69178992,4149.00,3
30372,666,0,85506128,3936.00,3
30373,666,9,70089435,2282.00,0
30374,666,3,93173819,955.00,2
30375,666,10,65873688,1045.00,4
30386,669,11,12925506,1947.00,3
30390,673,5,71669763,4586.00,3
30391,674,2,63081496,2058.00,3
30392,675,6,74623369,6358.00,3
30393,675,6,56463271,1704.00,4
30394,676,3,72221982,3017.00,3
30395,678,12,20567107,1192.00,3
30396,678,11,52606773,1929.00,0
30397,678,1,77998667,1967.00,2
30398,679,7,91457056,4049.00,3
30399,679,5,27114582,450.00,0
30400,679,10,84744864,281.00,2
30401,680,10,98674255,4853.00,3
30404,682,8,39035719,1477.00,3
30405,682,1,62099003,537.00,0
30406,683,8,19231844,8578.00,3
30407,684,8,66230869,1936.00,3
30408,685,0,46590065,3847.20,1
30409,686,9,30570674,2212.00,3
30410,686,7,92192554,2875.00,0
30411,686,0,65920859,983.00,2
30412,687,10,3712326,1444.00,3
30413,687,2,84690487,3998.00,0
30414,688,3,38275259,2509.00,3
30415,689,4,27240383,3847.20,1
30416,689,6,58262753,4989.00,3
30417,689,8,99909179,1388.00,0
30418,689,11,87462937,17.00,2
30419,689,4,93874132,16.00,0
30420,690,9,19503748,7152.00,3
30421,690,9,45288330,1749.00,1
30422,691,12,42897981,3342.00,3
30423,692,8,82628667,4366.00,3
30424,692,7,98083799,137.00,0
30425,693,4,37686020,6329.00,3
30426,694,8,91037123,3096.00,3
30427,695,1,38325697,9516.00,3
30428,696,4,2534234,1299.00,3
30429,696,0,64442080,280.00,3
30430,697,9,77658992,6372.00,3
30431,698,2,98754322,6177.00,3
30432,700,11,21956253,1116.00,3
30433,700,12,83101778,1646.00,0
30434,702,2,53787499,2813.00,3
30435,703,8,41043675,2306.00,3
30436,704,4,15132719,2141.00,3
30437,704,10,96896516,1197.00,0
30438,705,5,67101108,4161.00,3
30441,710,5,95556771,3200.00,3
30442,711,0,97111349,3243.00,3
30443,712,10,19930512,3847.20,1
30444,713,8,13186729,3581.00,3
30445,714,10,88810574,3782.00,3
30446,715,1,61029869,2877.00,3
30447,715,4,30505544,1808.00,0
30448,715,6,31952321,1378.00,2
30449,717,5,48199552,6561.00,3
30450,718,5,3925556,6412.00,4
30451,718,5,22049463,726.00,3
30452,718,8,9956103,7122.00,0
30453,718,6,10620361,6041.00,2
30454,719,10,95629697,1991.00,3
30455,720,3,57822185,3916.00,3
30456,721,10,92811554,2194.00,3
30466,725,7,86504637,2612.00,3
30467,726,12,22188473,3198.00,3
30468,728,12,24685102,1143.00,3
30469,728,11,87029039,4119.00,0
30470,728,2,84884696,1863.00,1
30471,729,0,49945181,1872.00,3
30472,729,3,95585292,114.00,0
30473,729,6,56525182,67.00,2
30474,731,10,24144953,2706.00,3
30475,732,3,38898217,5129.00,3
30476,734,12,88755988,2228.00,3
30477,735,2,74098461,1389.00,3
30478,735,4,93383478,2187.00,3
30479,736,3,78246849,2119.00,3
30480,737,11,70212787,2817.00,3
30481,738,2,52158653,970.00,3
30482,738,7,91551339,82.00,0
30483,738,12,99652116,3671.00,2
30484,739,1,15982044,5504.00,3
30485,742,1,99545573,2048.00,3
30486,743,2,82371133,2691.00,3
30487,744,1,51830822,2165.00,3
30488,745,4,29839259,1965.00,3
30489,746,12,78167122,3452.00,3
30490,747,12,4759234,2672.00,3
30491,748,7,75135111,6492.00,3
30492,749,11,49041187,4965.00,3
30493,749,11,49583470,226.00,0
30494,749,8,72902929,51.00,2
30495,749,10,44345706,26.00,0
30496,750,12,4588097,6615.00,3
30497,751,3,74106764,2363.00,3
30498,752,9,12794679,139.00,3
30499,752,10,44654941,5568.00,0
30500,753,0,81654536,1602.00,3
30501,754,3,22047943,1454.00,3
30502,754,3,54826593,1629.00,3
30503,755,1,65842372,3889.00,3
30504,755,10,18141162,1443.00,0
30505,757,1,82420587,810.00,3
30506,757,5,64578419,2289.00,0
30507,759,10,40699601,1952.00,3
30508,760,7,1005852,3403.00,3
30509,760,7,88799416,894.00,0
30510,760,0,76297777,909.00,2
30511,762,3,26588875,3895.00,3
30512,763,1,9127396,7417.00,3
30513,764,2,41232329,2360.00,3
30514,766,12,65254580,7032.00,3
30515,767,5,91866522,3564.00,3
30516,767,8,39504963,504.00,0
30517,767,3,63160019,109.00,2
30518,767,5,32800996,22.00,0
30519,768,5,50946819,2814.00,3
30523,771,4,54412794,214.00,3
30524,771,1,28503686,4816.00,0
30525,772,4,69179099,4225.00,3
30526,772,12,62614697,660.00,0
30527,772,11,50320124,280.00,2
30530,775,2,6431270,1168.00,3
30531,775,9,6988245,2439.00,0
30532,776,12,44794058,2277.00,3
30533,776,6,45458602,1036.00,0
30534,776,4,79007082,170.00,2
30535,777,3,7662755,6412.00,4
30536,780,10,72554701,6220.00,3
30537,781,10,94061445,2054.00,3
30538,782,4,82476073,3094.00,3
30539,782,10,68542945,2472.00,0
30540,783,6,85706555,3242.00,3
30541,784,4,47865402,1485.00,3
30542,784,5,80516755,1215.00,0
30543,784,3,98420869,109.00,2
30544,784,0,51943343,701.00,0
30545,785,6,34928149,4335.80,4
30546,785,1,69687145,7395.00,3
30547,786,6,96078651,4953.00,3
30548,786,4,47281622,365.00,0
30549,787,3,43629378,4395.00,3
30550,787,7,81038975,122.00,0
30551,788,7,80561762,3096.00,3
30552,789,7,64140730,2153.00,3
30553,789,7,84300315,1641.00,0
30554,789,0,13870329,1522.00,4
30555,790,6,86892044,4335.80,4
30556,791,1,11072284,3054.00,3
30557,792,0,75295537,485.00,3
30558,792,0,50819605,1326.00,0
30559,792,6,90125488,588.00,2
30560,793,1,41663390,1212.00,3
30561,793,7,25394970,204.00,0
30562,793,12,95059883,851.00,2
30563,794,2,49722951,1107.00,3
30564,794,12,95150184,907.00,0
30565,795,1,39119124,2976.00,3
30566,798,1,6413495,2182.00,3
30567,800,9,70286303,2203.00,3
30568,800,4,79600321,299.00,0
30569,801,9,28209829,2565.00,3
30570,801,6,60788422,767.00,0
30571,802,10,13280040,1876.00,3
30572,804,5,68166583,2342.00,3
30573,804,0,77494382,682.00,0
30574,805,2,11602461,1424.40,1
30575,806,8,33725094,2298.00,3
30576,807,4,21882123,12579.00,3
30578,808,8,95864551,4492.00,4
30579,809,3,26098048,8298.00,3
30580,810,10,99310320,2076.00,3
30581,811,11,22673315,5171.70,4
30582,812,9,41519075,9128.00,3
30583,813,4,39089608,2025.70,4
30584,814,3,1200831,1598.00,3
30585,814,5,15360969,632.00,3
30586,815,6,93358599,1949.00,3
30587,816,7,35554933,2025.70,4
30588,816,8,67616367,4514.00,3
30589,817,3,53805935,4605.00,3
30590,817,0,75855749,8975.00,4
30594,820,8,12900066,210.00,3
30595,820,0,81232100,5367.00,0
30596,821,8,37818032,1436.00,3
30597,821,0,89886223,651.00,0
30598,822,6,92287319,1784.00,3
30599,823,1,43020331,62.00,3
30600,823,11,75077736,1515.00,0
30601,823,0,51397413,612.00,2
30602,824,1,30595302,5406.00,3
30603,825,12,35577237,9235.00,3
30604,825,12,87110560,4423.00,4
30605,826,5,33696842,4550.00,3
30606,826,12,5275464,866.00,0
30607,826,11,37950855,169.00,2
30608,827,8,21975636,2260.00,3
30609,828,5,18580800,8852.00,3
30610,829,10,85781967,2120.00,3
30611,831,8,94460784,2291.00,3
30612,832,3,30598807,2135.00,3
30613,833,3,3151357,3462.00,3
30614,834,1,48387557,2473.00,3
30617,836,0,7416719,125.00,3
30618,836,6,12516117,2934.00,0
30619,837,0,57949954,9250.00,3
30620,839,3,73115485,4254.00,3
30621,840,6,8011526,4606.00,3
30622,841,4,1747614,2109.00,3
30623,842,4,84613001,3278.00,3
30624,843,2,10746133,955.00,3
30625,843,11,32156717,128.00,0
30626,843,11,16661399,897.00,2
30627,844,9,37441408,1640.00,3
30628,844,3,24649799,12531.00,0
30629,845,4,33191889,9651.00,3
30630,846,11,61563986,7795.50,4
30631,848,7,79923873,3400.00,3
30632,848,9,72638684,1590.00,0
30633,848,10,7052839,1025.00,2
30634,850,2,23098129,14811.00,3
30635,851,5,59494537,2090.00,1
30636,851,3,75825410,3254.00,3
30637,851,4,26014739,881.00,0
30638,852,3,3289789,69.00,3
30639,852,5,63201045,2013.00,0
30640,853,0,85631608,4673.00,3
30641,853,8,71826153,1378.00,0
30642,854,0,21777671,382.00,3
30643,854,5,41849011,1105.00,0
30644,854,4,6306148,2843.00,2
30645,854,7,54977858,1817.00,4
30646,855,5,31062770,6608.00,3
30647,856,10,71847098,3625.00,3
30648,856,9,69347637,571.00,0
30649,856,1,45113939,137.00,2
30650,856,5,66175556,1404.00,0
30651,857,0,51452183,3019.00,3
30652,858,9,28566694,5456.00,3
30653,859,9,87632876,463.00,3
30654,859,6,97751479,855.00,0
30655,859,0,76049786,1657.00,2
30656,859,4,37609326,955.00,0
30657,860,0,19660163,8071.00,3
30658,861,9,19577122,9105.00,3
30659,861,4,36303168,478.00,0
30660,862,0,95404332,3122.00,3
30661,863,10,57466894,4433.30,1
30662,863,1,35133409,6087.00,3
30663,864,6,78955989,3699.00,3
30664,865,8,38805490,409.00,3
30665,865,7,20329344,1885.00,0
30666,866,12,81990486,465.00,3
30667,866,2,26753026,38.00,0
30668,866,1,94022661,504.00,2
30669,866,6,70676672,3844.00,0
30670,867,2,96948867,9718.00,3
30671,867,9,12128901,2820.00,0
30672,867,4,10908985,405.00,2
30673,868,9,6806827,3239.00,3
30674,868,9,2121645,3119.00,0
30675,870,2,43178206,4562.00,3
30676,871,7,96428060,5168.00,3
30677,872,8,4002279,2762.00,3
30678,873,1,22322130,878.00,3
30679,873,8,57947230,1540.00,0
30680,873,12,91838556,2211.00,2
30681,873,10,38070190,2975.00,4
30682,874,12,10270870,1642.30,1
30683,874,7,10934925,1053.00,3
30684,874,9,22497678,7025.00,0
30685,875,7,9408325,3837.00,3
30686,876,7,8003074,3796.00,3
30687,877,10,40519672,2115.00,3
30688,877,1,26341355,1513.00,0
30689,878,10,24647236,3943.00,3
30690,879,6,22161680,2094.00,3
30691,880,11,69104659,1690.10,1
30692,880,7,25282103,4840.00,3
30698,882,1,5837190,3306.00,3
30699,883,3,72100633,6195.00,3
30700,883,2,91641729,1756.00,0
30701,883,8,20838284,455.00,2
30702,884,0,15814888,2259.00,3
30703,885,3,90082960,872.00,3
30704,885,10,97141348,2420.00,0
30705,886,0,44119823,9034.00,3
30706,887,2,94832020,3009.00,3
30707,888,0,42709922,1592.00,3
30708,889,12,22207898,1292.00,3
30709,889,4,99116205,1965.00,3
30710,890,2,66783034,3136.00,3
30711,891,6,68707388,1784.00,3
30712,892,1,66285890,406.00,3
30713,892,1,25392246,2509.00,3
30714,894,8,4965514,2914.00,3
30715,895,1,87954961,523.00,3
30716,895,8,84034579,1454.00,0
30717,896,8,9933358,3220.00,3
30718,897,3,76899188,2910.00,3
30719,897,0,1613778,6676.00,0
30720,898,2,70056313,2882.00,3
30721,898,10,34259772,1582.00,0
30722,899,12,59026044,1626.60,1
30723,900,9,51806682,5950.00,3
30724,901,10,93629043,1910.00,3
30725,902,2,83133846,260.00,3
30726,902,7,54130822,1869.00,0
30727,902,8,46706521,1726.00,2
30728,903,3,40163380,2580.00,3
30729,905,2,79027634,6086.00,3
30730,905,4,93500333,37.00,0
30731,905,5,13783419,53.00,2
30732,906,0,85822999,2240.00,3
30733,907,10,56898051,2118.00,3
30734,909,9,43062096,1950.00,3
30735,910,12,11557114,1937.00,3
30736,911,3,17067635,9600.00,3
30737,911,11,10116327,968.00,0
30738,912,11,13603061,2332.00,3
30739,913,2,87569880,2128.00,3
30740,913,8,52878284,2357.00,0
30741,913,5,91468649,4499.00,2
30742,914,10,90846919,2298.00,3
30743,915,6,88686042,6449.00,4
30744,915,2,73569780,14291.00,3
30745,916,6,8061987,5299.00,3
30746,917,12,8629411,4669.00,3
30747,918,9,81464928,10076.00,3
30748,918,10,19973844,2039.00,0
30749,919,5,87937092,4850.00,3
30750,920,6,34669208,2437.00,3
30751,921,8,13826614,1240.00,3
30752,921,12,38948452,536.00,3
30753,922,0,51777029,898.00,3
30754,922,11,73872160,255.00,0
30755,922,2,77783399,1652.00,2
30756,923,12,9631318,2087.00,3
30757,924,6,21176868,308.00,3
30758,924,6,71253311,1904.00,0
30759,925,0,8015108,5395.00,3
30760,925,2,71048921,1068.00,1
30761,926,10,50076764,1748.00,3
30762,927,0,99075811,1623.00,3
30763,927,7,57618069,5782.00,0
30764,928,2,72199558,4561.00,3
30765,929,9,61865889,5884.00,3
30766,930,4,14144766,9356.00,3
30767,931,8,69328868,998.00,3
30768,931,7,98647319,1151.00,0
30769,931,5,13773954,461.00,2
30770,931,6,2668875,864.00,0
30771,932,4,95952808,2793.00,3
30772,933,3,91725241,2584.00,3
30773,934,6,80159562,3236.00,3
30774,935,7,14574545,2118.00,3
30775,936,9,95479797,2780.00,3
30776,936,12,51554924,224.00,3
30777,937,4,99500470,1751.00,3
30778,938,0,33329439,3282.00,3
30779,938,3,56959378,371.00,4
30780,939,8,68136739,2108.00,3
30781,940,7,99014985,4738.00,4
30782,941,3,16961235,3871.00,3
30783,943,0,8294791,2144.00,3
30784,944,4,46210002,5361.00,3
30785,945,12,63545399,8215.00,3
30786,947,3,67947453,1546.00,3
30787,947,2,99499773,1143.00,0
30791,950,1,13765102,8910.00,3
30792,951,5,47982436,2371.00,3
30793,952,7,26491993,4946.00,3
30794,953,7,93842464,1768.00,3
30795,953,7,89555656,185.00,0
30796,954,11,698990,357.00,3
30797,954,0,55569523,1242.00,0
30798,954,7,8703875,1906.00,2
30799,955,6,52028411,7411.00,3
30800,957,1,90061181,2126.00,3
30801,958,7,78640448,3990.00,3
30802,959,7,48082047,579.00,3
30803,959,8,1625001,2180.00,3
30804,960,12,8817315,3151.00,4
30805,960,1,19250178,5940.00,3
30806,961,9,58554261,8255.00,3
30807,963,8,19417429,3799.00,3
30808,965,3,43064683,2853.00,3
30809,966,3,93294161,2129.00,3
30810,967,11,9696704,6824.00,3
30811,968,12,47317737,7262.00,3
30812,970,7,78745192,5260.00,3
30813,971,12,43347799,3860.00,3
30814,972,7,64758044,897.00,3
30815,972,12,58550822,1141.00,0
30816,973,5,42422169,2909.00,3
30817,975,1,35931646,3550.00,3
30818,976,7,17866748,5244.00,3
30819,977,9,60977023,6846.00,3
30820,978,10,70650827,2062.00,3
30821,979,5,75259256,5354.00,3
30822,980,9,79582625,3632.00,3
30823,980,2,4869163,2889.00,0
30824,981,10,83665114,1069.00,3
30825,981,6,79798209,2769.00,0
30826,982,4,6972080,2505.00,3
30827,982,0,29559022,188.00,0
30828,982,1,44355207,148.00,2
30829,982,7,19998705,192.00,0
30834,984,8,37694537,5911.00,3
30835,985,6,70730441,2227.00,3
30836,986,0,23655325,2146.00,3
30837,987,3,1669747,3528.00,3
30838,988,10,82773095,2512.00,3
30839,989,1,77140342,2262.00,3
30840,989,5,78910153,1147.00,3
30841,990,12,56577050,7538.00,3
30842,991,6,2995044,6748.00,3
30843,992,8,63584351,3231.00,3
30844,992,5,77042627,1071.00,0
30845,992,4,3588748,335.00,2
30846,992,8,40572267,2450.00,0
30847,993,11,89932006,1812.30,4
30848,995,7,21824896,2153.00,3
30849,995,3,80483859,143.00,0
30850,996,5,40804118,1934.00,3
30851,997,2,76536661,1046.00,3
30852,997,0,37532264,700.00,0
30853,997,1,22804981,688.00,2
30854,997,1,66356766,36.00,0
30855,998,6,21143341,7641.00,3
30859,1000,12,78449135,3179.00,3
30860,1000,1,8467102,1475.00,0
30861,1000,7,62838387,2852.00,2
30864,1002,12,61809003,1293.00,3
30865,1002,2,29577315,1092.00,0
30866,1002,12,69410747,470.00,2
30867,1003,4,18349242,5276.00,3
30868,1003,10,66745954,185.00,0
30869,1004,5,48386609,5237.00,4
30870,1005,9,26423788,3302.00,1
30871,1005,6,13424891,7896.00,3
30872,1006,12,28566903,390.00,3
30873,1006,2,8671278,2008.00,0
30874,1006,2,76910799,60.00,2
30875,1006,5,51874184,33.00,0
30876,1008,5,54770183,2691.00,3
30877,1009,6,49052566,7521.00,3
30880,1011,8,9464615,3400.50,4
30881,1011,11,17116374,7085.00,3
30882,1012,2,56211417,4090.80,4
30883,1013,9,88824516,2081.00,3
30884,1015,5,18432247,3925.00,3
30885,1016,10,35817569,2619.00,3
30886,1016,6,21620893,2155.00,0
30887,1017,4,49678987,4492.00,3
30888,1017,3,13622379,477.00,0
30889,1018,6,21977925,1614.00,3
30890,1018,3,98507838,1028.00,0
30891,1019,11,75165712,8127.00,3
30892,1019,4,74068438,608.00,0
30893,1019,9,88047855,629.00,2
30894,1020,6,40117269,1874.00,3
30895,1020,9,49670916,105.00,0
30896,1020,10,24497020,10.00,2
30897,1021,0,37461710,2259.00,3
30898,1024,4,50779986,2074.00,3
30905,1026,4,92388706,8099.00,3
30906,1026,11,63060033,335.00,0
30907,1027,9,91939943,2117.00,3
30908,1029,10,28123855,8136.00,3
30909,1029,11,347924,342.00,0
30910,1030,4,30616259,664.00,3
30911,1030,11,98720079,1050.00,3
30912,1031,12,98259973,6817.00,3
30913,1031,6,53443789,747.00,0
30914,1031,7,61673647,51.00,2
30915,1031,0,13939214,551.00,1
30916,1034,2,54495429,4219.00,3
30917,1035,1,68746489,2194.00,3
30918,1035,12,72017597,4942.00,0
30919,1036,7,5921757,4095.00,3
30920,1037,9,89659267,1062.00,3
30921,1037,10,73314934,940.00,0
30922,1037,2,22177893,1157.00,2
30923,1037,1,38512766,62.00,0
30924,1038,7,88674932,2006.00,3
30925,1038,3,65748941,141.00,0
30926,1040,12,9653228,2342.00,1
30927,1040,3,15813100,7008.00,3
30930,1043,6,18801582,6433.00,3
30931,1044,6,62729650,2880.00,3
30932,1044,3,18615305,188.00,0
30933,1045,3,61220621,1730.00,3
30934,1046,7,70391350,7399.00,3
30935,1047,5,74345159,4339.00,3
30936,1048,6,24886042,3852.00,3
30937,1049,2,93252652,1545.00,3
30938,1049,2,13402939,954.00,0
30939,1050,7,98150521,5673.00,3
30940,1053,12,8172607,1043.00,3
30941,1053,12,46275836,2439.00,0
30942,1054,4,38208055,4736.00,3
30943,1055,1,7340211,2047.00,3
30944,1056,4,50892353,2531.70,1
30945,1056,2,26736420,5692.00,3
30946,1057,8,44777083,3090.00,3
30947,1058,11,49857848,4761.00,3
30948,1058,11,54740381,408.00,0
30949,1059,1,2758771,232.00,3
30950,1059,9,66466748,1914.00,0
30951,1061,12,97285127,3790.00,3
30952,1062,0,56361120,7844.00,3
30953,1064,8,99262660,2918.00,3
30954,1067,0,90449589,7811.00,3
30955,1068,9,2958560,4219.50,4
30956,1068,0,6389087,4737.00,3
30957,1068,12,29813301,3273.00,0
30958,1068,1,73765313,632.00,2
30959,1069,12,41750836,3080.00,3
30960,1070,6,65257990,5116.00,3
30961,1071,3,21432626,4219.50,4
30962,1072,7,47369968,3520.00,3
30963,1073,7,88794773,3843.00,3
30964,1074,4,51158940,1416.00,1
30965,1075,11,87197690,3868.00,3
30966,1075,10,90986024,208.00,0
30967,1076,5,42470806,2640.00,3
30968,1076,12,93423914,4447.00,0
30969,1078,12,33194816,3423.00,3
30970,1079,6,42747187,10392.00,3
30971,1080,11,40894991,6185.00,3
30972,1081,8,41841411,2484.00,3
30973,1082,11,8899295,2189.00,3
30974,1083,5,52041840,1930.00,3
30975,1083,5,1474237,835.00,0
30976,1083,12,70442372,4351.00,2
30977,1083,2,96308820,1416.00,4
30980,1085,6,39862310,8537.00,3
30981,1086,10,38448971,1376.00,3
30982,1086,6,12634462,474.00,0
30983,1086,2,44293308,86.00,2
30984,1088,11,46244287,3032.00,3
30985,1089,7,36553853,756.00,3
30986,1089,8,13997078,2962.00,0
30987,1090,9,12971461,3317.00,3
30988,1092,9,40163117,5664.00,3
30989,1093,9,99570404,8022.80,4
30990,1093,2,21858203,10261.00,3
30991,1094,10,80894112,1408.00,3
30992,1094,5,27204376,747.00,3
30993,1095,6,98788070,1119.00,3
30994,1095,5,77274346,3773.00,0
30995,1095,0,69525956,896.00,2
30996,1095,2,92616253,1787.00,0
30997,1096,6,24721879,3488.00,3
